DOY,Day,Hour,Month,Precip,SM,Year
29.25,29,6,1,0,0.318,2002
29.29166667,29,7,1,0,0.318,2002
29.33333333,29,8,1,0,0.319,2002
29.375,29,9,1,0,0.318,2002
29.41666667,29,10,1,0,0.316,2002
29.45833333,29,11,1,0,0.312,2002
29.5,29,12,1,0,0.307,2002
29.54166667,29,13,1,0,0.301,2002
29.58333333,29,14,1,0,0.296,2002
29.625,29,15,1,0,0.293,2002
29.66666667,29,16,1,0,0.292,2002
29.70833333,29,17,1,0,0.292,2002
29.75,29,18,1,0,0.296,2002
29.79166667,29,19,1,0,0.298,2002
29.83333333,29,20,1,0,0.3,2002
29.875,29,21,1,0,0.302,2002
29.91666667,29,22,1,0,0.303,2002
29.95833333,29,23,1,0,0.305,2002
29.99930556,29,23,1,0,0.306,2002
30.04166667,30,1,1,0,0.307,2002
30.08333333,30,2,1,0,0.308,2002
30.125,30,3,1,0,0.308,2002
30.16666667,30,4,1,0,0.308,2002
30.20833333,30,5,1,0,0.309,2002
30.25,30,6,1,0,0.309,2002
30.29166667,30,7,1,0,0.31,2002
30.33333333,30,8,1,0,0.31,2002
30.375,30,9,1,0,0.309,2002
30.41666667,30,10,1,0,0.306,2002
30.45833333,30,11,1,0,0.302,2002
30.5,30,12,1,0,0.297,2002
30.54166667,30,13,1,0,0.292,2002
30.58333333,30,14,1,0,0.289,2002
30.625,30,15,1,0,0.287,2002
30.66666667,30,16,1,0,0.287,2002
30.70833333,30,17,1,0,0.287,2002
30.75,30,18,1,0,0.291,2002
30.79166667,30,19,1,0,0.293,2002
30.83333333,30,20,1,0,0.295,2002
30.875,30,21,1,0,0.296,2002
30.91666667,30,22,1,0,0.298,2002
30.95833333,30,23,1,0,0.299,2002
30.99930556,30,23,1,0,0.3,2002
31.04166667,31,1,1,0,0.301,2002
31.08333333,31,2,1,0,0.301,2002
31.125,31,3,1,0,0.302,2002
31.16666667,31,4,1,0,0.304,2002
31.20833333,31,5,1,0,0.304,2002
31.25,31,6,1,0,0.303,2002
31.29166667,31,7,1,0,0.303,2002
31.33333333,31,8,1,0,0.303,2002
31.375,31,9,1,0,0.302,2002
31.41666667,31,10,1,0,0.3,2002
31.45833333,31,11,1,0,0.297,2002
31.5,31,12,1,0,0.292,2002
31.54166667,31,13,1,0,0.29,2002
31.58333333,31,14,1,0,0.286,2002
31.625,31,15,1,0,0.285,2002
31.66666667,31,16,1,0,0.285,2002
31.70833333,31,17,1,0,0.286,2002
31.75,31,18,1,0,0.288,2002
31.79166667,31,19,1,0,0.291,2002
31.83333333,31,20,1,0,0.293,2002
31.875,31,21,1,0,0.294,2002
31.91666667,31,22,1,0,0.295,2002
31.95833333,31,23,1,0,0.296,2002
31.99930556,31,23,1,0,0.297,2002
32.04166667,1,1,2,0,0.298,2002
32.08333333,1,2,2,0,0.299,2002
32.125,1,3,2,0,0.3,2002
32.16666667,1,4,2,0,0.3,2002
32.20833333,1,5,2,0,0.3,2002
32.25,1,6,2,0,0.3,2002
32.29166667,1,7,2,0,0.299,2002
32.33333333,1,8,2,0,0.299,2002
32.375,1,9,2,0,0.298,2002
32.41666667,1,10,2,0,0.296,2002
32.45833333,1,11,2,0,0.292,2002
32.5,1,12,2,0,0.289,2002
32.54166667,1,13,2,0,0.285,2002
32.58333333,1,14,2,0,0.284,2002
32.625,1,15,2,0,0.283,2002
32.66666667,1,16,2,0,0.283,2002
32.70833333,1,17,2,0,0.285,2002
32.75,1,18,2,0,0.287,2002
32.79166667,1,19,2,0,0.289,2002
32.83333333,1,20,2,0,0.291,2002
32.875,1,21,2,0,0.292,2002
32.91666667,1,22,2,0,0.293,2002
32.95833333,1,23,2,0,0.294,2002
32.99930556,1,23,2,0,0.295,2002
33.04166667,2,1,2,0,0.296,2002
33.08333333,2,2,2,0,0.298,2002
33.125,2,3,2,0,0.3,2002
33.16666667,2,4,2,0,0.302,2002
33.20833333,2,5,2,0,0.303,2002
33.25,2,6,2,0,0.305,2002
33.29166667,2,7,2,0,0.306,2002
33.33333333,2,8,2,0,0.308,2002
33.375,2,9,2,0,0.309,2002
33.41666667,2,10,2,0,0.309,2002
33.45833333,2,11,2,0,0.309,2002
33.5,2,12,2,0,0.306,2002
33.54166667,2,13,2,0,0.304,2002
33.58333333,2,14,2,0,0.302,2002
33.625,2,15,2,0,0.3,2002
33.66666667,2,16,2,0,0.301,2002
33.70833333,2,17,2,0,0.302,2002
33.75,2,18,2,0,0.305,2002
33.79166667,2,19,2,0,0.308,2002
33.83333333,2,20,2,0,0.31,2002
33.875,2,21,2,0,0.313,2002
33.91666667,2,22,2,0,0.315,2002
33.95833333,2,23,2,0,0.316,2002
33.99930556,2,23,2,0,0.318,2002
34.04166667,3,1,2,0,0.32,2002
34.08333333,3,2,2,0,0.321,2002
34.125,3,3,2,0,0.322,2002
34.16666667,3,4,2,0,0.322,2002
34.20833333,3,5,2,0,0.323,2002
34.25,3,6,2,0,0.323,2002
34.29166667,3,7,2,0,0.324,2002
34.33333333,3,8,2,0,0.324,2002
34.375,3,9,2,0,0.324,2002
34.41666667,3,10,2,0,0.323,2002
34.45833333,3,11,2,0,0.322,2002
34.5,3,12,2,0,0.319,2002
34.54166667,3,13,2,0,0.317,2002
34.58333333,3,14,2,0,0.315,2002
34.625,3,15,2,0,0.315,2002
34.66666667,3,16,2,0,0.315,2002
34.70833333,3,17,2,0,0.316,2002
34.75,3,18,2,0,0.317,2002
34.79166667,3,19,2,0,0.318,2002
34.83333333,3,20,2,0,0.32,2002
34.875,3,21,2,0,0.32,2002
34.91666667,3,22,2,0,0.321,2002
34.95833333,3,23,2,0,0.322,2002
34.99930556,3,23,2,0,0.323,2002
35.04166667,4,1,2,0,0.324,2002
35.08333333,4,2,2,0,0.325,2002
35.125,4,3,2,0,0.325,2002
35.16666667,4,4,2,0,0.327,2002
35.20833333,4,5,2,0,0.328,2002
35.25,4,6,2,0,0.329,2002
35.29166667,4,7,2,0,0.33,2002
35.33333333,4,8,2,0,0.331,2002
35.375,4,9,2,0,0.331,2002
35.41666667,4,10,2,0,0.329,2002
35.45833333,4,11,2,0,0.327,2002
35.5,4,12,2,0,0.323,2002
35.54166667,4,13,2,0,0.321,2002
35.58333333,4,14,2,0,0.319,2002
35.625,4,15,2,0,0.318,2002
35.66666667,4,16,2,0,0.319,2002
35.70833333,4,17,2,0,0.32,2002
35.75,4,18,2,0,0.322,2002
35.79166667,4,19,2,0,0.325,2002
35.83333333,4,20,2,0,0.329,2002
35.875,4,21,2,0,0.332,2002
35.91666667,4,22,2,0,0.335,2002
35.95833333,4,23,2,0,0.337,2002
35.99930556,4,23,2,0,0.339,2002
36.04166667,5,1,2,0,0.341,2002
36.08333333,5,2,2,0,0.343,2002
36.125,5,3,2,0,0.345,2002
36.16666667,5,4,2,0,0.347,2002
36.20833333,5,5,2,0,0.348,2002
36.25,5,6,2,0,0.35,2002
36.29166667,5,7,2,0,0.351,2002
36.33333333,5,8,2,0,0.352,2002
36.375,5,9,2,0,0.351,2002
36.41666667,5,10,2,0,0.35,2002
36.45833333,5,11,2,0,0.348,2002
36.5,5,12,2,0,0.342,2002
36.54166667,5,13,2,0,0.336,2002
36.58333333,5,14,2,0,0.331,2002
36.625,5,15,2,0,0.328,2002
36.66666667,5,16,2,0,0.326,2002
36.70833333,5,17,2,0,0.327,2002
36.75,5,18,2,0,0.329,2002
36.79166667,5,19,2,0,0.333,2002
36.83333333,5,20,2,0,0.336,2002
36.875,5,21,2,0,0.339,2002
36.91666667,5,22,2,0,0.341,2002
36.95833333,5,23,2,0,0.342,2002
36.99930556,5,23,2,0,0.343,2002
37.04166667,6,1,2,0,0.344,2002
37.08333333,6,2,2,0,0.346,2002
37.125,6,3,2,0,0.347,2002
37.16666667,6,4,2,0,0.348,2002
37.20833333,6,5,2,0,0.349,2002
37.25,6,6,2,0,0.35,2002
37.29166667,6,7,2,0,0.35,2002
37.33333333,6,8,2,0,0.35,2002
37.375,6,9,2,0,0.349,2002
37.41666667,6,10,2,0,0.347,2002
37.45833333,6,11,2,0,0.344,2002
37.5,6,12,2,0,0.341,2002
37.54166667,6,13,2,0,0.339,2002
37.58333333,6,14,2,0,0.336,2002
37.625,6,15,2,0,0.334,2002
37.66666667,6,16,2,0,0.334,2002
37.70833333,6,17,2,0,0.333,2002
37.75,6,18,2,0,0.333,2002
37.79166667,6,19,2,0.508,0.335,2002
37.83333333,6,20,2,0.254,0.336,2002
37.875,6,21,2,0.254,0.336,2002
37.91666667,6,22,2,0.508,0.337,2002
37.95833333,6,23,2,1.016,0.337,2002
37.99930556,6,23,2,1.27,0.337,2002
38.04166667,7,1,2,1.524,0.338,2002
38.08333333,7,2,2,1.016,0.337,2002
38.125,7,3,2,2.032,0.336,2002
38.16666667,7,4,2,2.54,0.335,2002
38.20833333,7,5,2,4.064,0.335,2002
38.25,7,6,2,5.334,0.333,2002
38.29166667,7,7,2,5.334,0.33,2002
38.33333333,7,8,2,2.286,0.328,2002
38.375,7,9,2,1.016,0.325,2002
38.41666667,7,10,2,0.508,0.323,2002
38.45833333,7,11,2,0,0.324,2002
38.5,7,12,2,0,0.325,2002
38.54166667,7,13,2,0,0.325,2002
38.58333333,7,14,2,0,0.325,2002
38.625,7,15,2,0.254,0.325,2002
38.66666667,7,16,2,0,0.325,2002
38.70833333,7,17,2,0.254,0.326,2002
38.75,7,18,2,0.508,0.327,2002
38.79166667,7,19,2,1.524,0.327,2002
38.83333333,7,20,2,1.016,0.328,2002
38.875,7,21,2,0.762,0.329,2002
38.91666667,7,22,2,0,0.329,2002
38.95833333,7,23,2,0,0.33,2002
38.99930556,7,23,2,0,0.33,2002
39.04166667,8,1,2,0.508,0.33,2002
39.08333333,8,2,2,0.254,0.331,2002
39.125,8,3,2,0.508,0.331,2002
39.16666667,8,4,2,0,0.332,2002
39.20833333,8,5,2,0.254,0.333,2002
39.25,8,6,2,0,0.335,2002
39.29166667,8,7,2,0,0.336,2002
39.33333333,8,8,2,0,0.337,2002
39.375,8,9,2,0,0.337,2002
39.41666667,8,10,2,0,0.335,2002
39.45833333,8,11,2,0,0.33,2002
39.5,8,12,2,0,0.325,2002
39.54166667,8,13,2,0,0.32,2002
39.58333333,8,14,2,0,0.315,2002
39.625,8,15,2,0,0.312,2002
39.66666667,8,16,2,0,0.31,2002
39.70833333,8,17,2,0,0.311,2002
39.75,8,18,2,0,0.313,2002
39.79166667,8,19,2,0,0.317,2002
39.83333333,8,20,2,0,0.32,2002
39.875,8,21,2,0,0.323,2002
39.91666667,8,22,2,0,0.325,2002
39.95833333,8,23,2,0,0.327,2002
39.99930556,8,23,2,0,0.329,2002
40.04166667,9,1,2,0,0.331,2002
40.08333333,9,2,2,0,0.332,2002
40.125,9,3,2,0,0.333,2002
40.16666667,9,4,2,0,0.335,2002
40.20833333,9,5,2,0,0.337,2002
40.25,9,6,2,0,0.339,2002
40.29166667,9,7,2,0,0.34,2002
40.33333333,9,8,2,0,0.341,2002
40.375,9,9,2,0,0.34,2002
40.41666667,9,10,2,0,0.337,2002
40.45833333,9,11,2,0,0.332,2002
40.5,9,12,2,0,0.325,2002
40.54166667,9,13,2,0,0.319,2002
40.58333333,9,14,2,0,0.314,2002
40.625,9,15,2,0,0.31,2002
40.66666667,9,16,2,0,0.309,2002
40.70833333,9,17,2,0,0.309,2002
40.75,9,18,2,0,0.312,2002
40.79166667,9,19,2,0,0.316,2002
40.83333333,9,20,2,0,0.319,2002
40.875,9,21,2,0,0.322,2002
40.91666667,9,22,2,0,0.324,2002
40.95833333,9,23,2,0,0.327,2002
40.99930556,9,23,2,0,0.329,2002
41.04166667,10,1,2,0,0.33,2002
41.08333333,10,2,2,0,0.332,2002
41.125,10,3,2,0,0.332,2002
41.16666667,10,4,2,0,0.333,2002
41.20833333,10,5,2,0,0.334,2002
41.25,10,6,2,0,0.334,2002
41.29166667,10,7,2,0,0.335,2002
41.33333333,10,8,2,0,0.334,2002
41.375,10,9,2,0,0.332,2002
41.41666667,10,10,2,0,0.327,2002
41.45833333,10,11,2,0,0.321,2002
41.5,10,12,2,0,0.316,2002
41.54166667,10,13,2,0,0.313,2002
41.58333333,10,14,2,0,0.311,2002
41.625,10,15,2,0,0.31,2002
41.66666667,10,16,2,0,0.31,2002
41.70833333,10,17,2,1.016,0.311,2002
41.75,10,18,2,0,0.312,2002
41.79166667,10,19,2,0,0.313,2002
41.83333333,10,20,2,0,0.314,2002
41.875,10,21,2,0.254,0.316,2002
41.91666667,10,22,2,0,0.317,2002
41.95833333,10,23,2,0,0.317,2002
41.99930556,10,23,2,0,0.317,2002
42.04166667,11,1,2,0.254,0.316,2002
42.08333333,11,2,2,0,0.315,2002
42.125,11,3,2,0,0.315,2002
42.16666667,11,4,2,0,0.315,2002
42.20833333,11,5,2,0,0.315,2002
42.25,11,6,2,0,0.316,2002
42.29166667,11,7,2,0,0.318,2002
42.33333333,11,8,2,0,0.319,2002
42.375,11,9,2,0,0.321,2002
42.41666667,11,10,2,0,0.32,2002
42.45833333,11,11,2,0,0.319,2002
42.5,11,12,2,0,0.317,2002
42.54166667,11,13,2,0,0.314,2002
42.58333333,11,14,2,0,0.312,2002
42.625,11,15,2,0,0.31,2002
42.66666667,11,16,2,0,0.31,2002
42.70833333,11,17,2,0,0.311,2002
42.75,11,18,2,0,0.314,2002
42.79166667,11,19,2,0,0.318,2002
42.83333333,11,20,2,0,0.321,2002
42.875,11,21,2,0,0.324,2002
42.91666667,11,22,2,0,0.327,2002
42.95833333,11,23,2,0,0.33,2002
42.99930556,11,23,2,0,0.331,2002
43.04166667,12,1,2,0,0.333,2002
43.08333333,12,2,2,0,0.335,2002
43.125,12,3,2,0,0.336,2002
43.16666667,12,4,2,0,0.338,2002
43.20833333,12,5,2,0,0.34,2002
43.25,12,6,2,0,0.341,2002
43.29166667,12,7,2,0,0.343,2002
43.33333333,12,8,2,0,0.344,2002
43.375,12,9,2,0,0.342,2002
43.41666667,12,10,2,0,0.339,2002
43.45833333,12,11,2,0,0.334,2002
43.5,12,12,2,0,0.327,2002
43.54166667,12,13,2,0,0.321,2002
43.58333333,12,14,2,0,0.315,2002
43.625,12,15,2,0,0.312,2002
43.66666667,12,16,2,0,0.31,2002
43.70833333,12,17,2,0,0.31,2002
43.75,12,18,2,0,0.313,2002
43.79166667,12,19,2,0,0.316,2002
43.83333333,12,20,2,0,0.319,2002
43.875,12,21,2,0,0.321,2002
43.91666667,12,22,2,0,0.323,2002
43.95833333,12,23,2,0,0.324,2002
43.99930556,12,23,2,0,0.325,2002
44.04166667,13,1,2,0,0.327,2002
44.08333333,13,2,2,0,0.328,2002
44.125,13,3,2,0,0.329,2002
44.16666667,13,4,2,0,0.331,2002
44.20833333,13,5,2,0,0.332,2002
44.25,13,6,2,0,0.333,2002
44.29166667,13,7,2,0,0.334,2002
44.33333333,13,8,2,0,0.335,2002
44.375,13,9,2,0,0.334,2002
44.41666667,13,10,2,0,0.332,2002
44.45833333,13,11,2,0,0.329,2002
44.5,13,12,2,0,0.324,2002
44.54166667,13,13,2,0,0.32,2002
44.58333333,13,14,2,0,0.317,2002
44.625,13,15,2,0,0.314,2002
44.66666667,13,16,2,0,0.314,2002
44.70833333,13,17,2,0,0.314,2002
44.75,13,18,2,0,0.317,2002
44.79166667,13,19,2,0,0.319,2002
44.83333333,13,20,2,0,0.321,2002
44.875,13,21,2,0,0.323,2002
44.91666667,13,22,2,0,0.326,2002
44.95833333,13,23,2,0,0.327,2002
44.99930556,13,23,2,0,0.328,2002
45.04166667,14,1,2,0,0.33,2002
45.08333333,14,2,2,0,0.331,2002
45.125,14,3,2,0,0.332,2002
45.16666667,14,4,2,0,0.333,2002
45.20833333,14,5,2,0,0.333,2002
45.25,14,6,2,0,0.334,2002
45.29166667,14,7,2,0,0.335,2002
45.33333333,14,8,2,0,0.336,2002
45.375,14,9,2,0,0.336,2002
45.41666667,14,10,2,0,0.335,2002
45.45833333,14,11,2,0,0.332,2002
45.5,14,12,2,0,0.329,2002
45.54166667,14,13,2,0,0.324,2002
45.58333333,14,14,2,0,0.319,2002
45.625,14,15,2,0,0.315,2002
45.66666667,14,16,2,0,0.314,2002
45.70833333,14,17,2,0,0.314,2002
45.75,14,18,2,0,0.317,2002
45.79166667,14,19,2,0,0.32,2002
45.83333333,14,20,2,0,0.323,2002
45.875,14,21,2,0,0.326,2002
45.91666667,14,22,2,0,0.328,2002
45.95833333,14,23,2,0,0.331,2002
45.99930556,14,23,2,0,0.333,2002
46.04166667,15,1,2,0,0.335,2002
46.08333333,15,2,2,0,0.337,2002
46.125,15,3,2,0,0.338,2002
46.16666667,15,4,2,0,0.339,2002
46.20833333,15,5,2,0,0.341,2002
46.25,15,6,2,0,0.341,2002
46.29166667,15,7,2,0,0.342,2002
46.33333333,15,8,2,0,0.342,2002
46.375,15,9,2,0,0.341,2002
46.41666667,15,10,2,0,0.338,2002
46.45833333,15,11,2,0,0.333,2002
46.5,15,12,2,0,0.326,2002
46.54166667,15,13,2,0,0.319,2002
46.58333333,15,14,2,0,0.313,2002
46.625,15,15,2,0,0.312,2002
46.66666667,15,16,2,0,0.311,2002
46.70833333,15,17,2,0,0.312,2002
46.75,15,18,2,0,0.313,2002
46.79166667,15,19,2,0,0.314,2002
46.83333333,15,20,2,0.508,0.316,2002
46.875,15,21,2,0.762,0.316,2002
46.91666667,15,22,2,0.508,0.317,2002
46.95833333,15,23,2,0.762,0.318,2002
46.99930556,15,23,2,0.254,0.318,2002
47.04166667,16,1,2,0,0.318,2002
47.08333333,16,2,2,0,0.319,2002
47.125,16,3,2,0,0.319,2002
47.16666667,16,4,2,0,0.319,2002
47.20833333,16,5,2,0,0.322,2002
47.25,16,6,2,0,0.323,2002
47.29166667,16,7,2,0,0.325,2002
47.33333333,16,8,2,0,0.326,2002
47.375,16,9,2,0,0.325,2002
47.41666667,16,10,2,0,0.324,2002
47.45833333,16,11,2,0,0.322,2002
47.5,16,12,2,0,0.319,2002
47.54166667,16,13,2,0,0.315,2002
47.58333333,16,14,2,0,0.309,2002
47.625,16,15,2,0,0.305,2002
47.66666667,16,16,2,0,0.304,2002
47.70833333,16,17,2,0,0.304,2002
47.75,16,18,2,0,0.307,2002
47.79166667,16,19,2,0,0.31,2002
47.83333333,16,20,2,0,0.313,2002
47.875,16,21,2,0,0.315,2002
47.91666667,16,22,2,0,0.318,2002
47.95833333,16,23,2,0,0.32,2002
47.99930556,16,23,2,0,0.322,2002
48.04166667,17,1,2,0,0.323,2002
48.08333333,17,2,2,0,0.325,2002
48.125,17,3,2,0,0.326,2002
48.16666667,17,4,2,0,0.327,2002
48.20833333,17,5,2,0,0.329,2002
48.25,17,6,2,0,0.329,2002
48.29166667,17,7,2,0,0.33,2002
48.33333333,17,8,2,0,0.331,2002
48.375,17,9,2,0,0.332,2002
48.41666667,17,10,2,0,0.331,2002
48.45833333,17,11,2,0,0.328,2002
48.5,17,12,2,0,0.324,2002
48.54166667,17,13,2,0,0.32,2002
48.58333333,17,14,2,0,0.317,2002
48.625,17,15,2,0,0.315,2002
48.66666667,17,16,2,0,0.316,2002
48.70833333,17,17,2,0,0.318,2002
48.75,17,18,2,0,0.321,2002
48.79166667,17,19,2,0,0.324,2002
48.83333333,17,20,2,0,0.326,2002
48.875,17,21,2,0,0.329,2002
48.91666667,17,22,2,0,0.331,2002
48.95833333,17,23,2,0,0.333,2002
48.99930556,17,23,2,0,0.336,2002
49.04166667,18,1,2,0,0.337,2002
49.08333333,18,2,2,0,0.34,2002
49.125,18,3,2,0,0.342,2002
49.16666667,18,4,2,0,0.343,2002
49.20833333,18,5,2,0,0.345,2002
49.25,18,6,2,0,0.346,2002
49.29166667,18,7,2,0,0.348,2002
49.33333333,18,8,2,0,0.349,2002
49.375,18,9,2,0,0.349,2002
49.41666667,18,10,2,0,0.347,2002
49.45833333,18,11,2,0,0.343,2002
49.5,18,12,2,0,0.337,2002
49.54166667,18,13,2,0,0.331,2002
49.58333333,18,14,2,0,0.325,2002
49.625,18,15,2,0,0.321,2002
49.66666667,18,16,2,0,0.319,2002
49.70833333,18,17,2,0,0.319,2002
49.75,18,18,2,0,0.321,2002
49.79166667,18,19,2,0,0.326,2002
49.83333333,18,20,2,0,0.329,2002
49.875,18,21,2,0,0.332,2002
49.91666667,18,22,2,0,0.335,2002
49.95833333,18,23,2,0,0.338,2002
49.99930556,18,23,2,0,0.34,2002
50.04166667,19,1,2,0,0.342,2002
50.08333333,19,2,2,0,0.344,2002
50.125,19,3,2,0,0.346,2002
50.16666667,19,4,2,0,0.348,2002
50.20833333,19,5,2,0,0.349,2002
50.25,19,6,2,0,0.351,2002
50.29166667,19,7,2,0,0.352,2002
50.33333333,19,8,2,0,0.353,2002
50.375,19,9,2,0,0.352,2002
50.41666667,19,10,2,0,0.348,2002
50.45833333,19,11,2,0,0.342,2002
50.5,19,12,2,0,0.334,2002
50.54166667,19,13,2,0,0.326,2002
50.58333333,19,14,2,0,0.32,2002
50.625,19,15,2,0,0.316,2002
50.66666667,19,16,2,0,0.314,2002
50.70833333,19,17,2,0,0.315,2002
50.75,19,18,2,0,0.317,2002
50.79166667,19,19,2,0,0.32,2002
50.83333333,19,20,2,0,0.324,2002
50.875,19,21,2,0,0.326,2002
50.91666667,19,22,2,0,0.328,2002
50.95833333,19,23,2,0,0.329,2002
50.99930556,19,23,2,0,0.331,2002
51.04166667,20,1,2,0,0.332,2002
51.08333333,20,2,2,0,0.333,2002
51.125,20,3,2,0,0.334,2002
51.16666667,20,4,2,0,0.335,2002
51.20833333,20,5,2,0,0.335,2002
51.25,20,6,2,0,0.335,2002
51.29166667,20,7,2,0,0.336,2002
51.33333333,20,8,2,0,0.336,2002
51.375,20,9,2,0,0.333,2002
51.41666667,20,10,2,0,0.329,2002
51.45833333,20,11,2,0,0.324,2002
51.5,20,12,2,0,0.319,2002
51.54166667,20,13,2,0,0.315,2002
51.58333333,20,14,2,0,0.312,2002
51.625,20,15,2,0,0.311,2002
51.66666667,20,16,2,0,0.311,2002
51.70833333,20,17,2,0.762,0.313,2002
51.75,20,18,2,0.762,0.314,2002
51.79166667,20,19,2,0,0.314,2002
51.83333333,20,20,2,0,0.315,2002
51.875,20,21,2,0,0.315,2002
51.91666667,20,22,2,0,0.315,2002
51.95833333,20,23,2,0,0.314,2002
51.99930556,20,23,2,0,0.314,2002
52.04166667,21,1,2,0,0.314,2002
52.08333333,21,2,2,1.27,0.314,2002
52.125,21,3,2,3.556,0.314,2002
52.16666667,21,4,2,1.524,0.313,2002
52.20833333,21,5,2,0.508,0.313,2002
52.25,21,6,2,0,0.313,2002
52.29166667,21,7,2,0,0.314,2002
52.33333333,21,8,2,0,0.315,2002
52.375,21,9,2,0,0.314,2002
52.41666667,21,10,2,0,0.312,2002
52.45833333,21,11,2,0,0.309,2002
52.5,21,12,2,0,0.304,2002
52.54166667,21,13,2,0,0.301,2002
52.58333333,21,14,2,0,0.297,2002
52.625,21,15,2,0,0.295,2002
52.66666667,21,16,2,0,0.295,2002
52.70833333,21,17,2,0,0.296,2002
52.75,21,18,2,0,0.299,2002
52.79166667,21,19,2,0,0.303,2002
52.83333333,21,20,2,0,0.307,2002
52.875,21,21,2,0,0.31,2002
52.91666667,21,22,2,0,0.312,2002
52.95833333,21,23,2,0,0.314,2002
52.99930556,21,23,2,0,0.316,2002
53.04166667,22,1,2,0,0.318,2002
53.08333333,22,2,2,0,0.32,2002
53.125,22,3,2,0,0.322,2002
53.16666667,22,4,2,0,0.324,2002
53.20833333,22,5,2,0,0.325,2002
53.25,22,6,2,0,0.327,2002
53.29166667,22,7,2,0,0.328,2002
53.33333333,22,8,2,0,0.329,2002
53.375,22,9,2,0,0.328,2002
53.41666667,22,10,2,0,0.326,2002
53.45833333,22,11,2,0,0.322,2002
53.5,22,12,2,0,0.318,2002
53.54166667,22,13,2,0,0.313,2002
53.58333333,22,14,2,0,0.308,2002
53.625,22,15,2,0,0.308,2002
53.66666667,22,16,2,0,0.309,2002
53.70833333,22,17,2,0,0.31,2002
53.75,22,18,2,0,0.312,2002
53.79166667,22,19,2,0,0.314,2002
53.83333333,22,20,2,0,0.315,2002
53.875,22,21,2,0,0.317,2002
53.91666667,22,22,2,0,0.318,2002
53.95833333,22,23,2,0,0.319,2002
53.99930556,22,23,2,0,0.32,2002
54.04166667,23,1,2,0,0.321,2002
54.08333333,23,2,2,0,0.322,2002
54.125,23,3,2,0,0.322,2002
54.16666667,23,4,2,0,0.324,2002
54.20833333,23,5,2,0,0.324,2002
54.25,23,6,2,0,0.325,2002
54.29166667,23,7,2,0,0.326,2002
54.33333333,23,8,2,0,0.326,2002
54.375,23,9,2,0,0.327,2002
54.41666667,23,10,2,0,0.327,2002
54.45833333,23,11,2,0,0.327,2002
54.5,23,12,2,0,0.327,2002
54.54166667,23,13,2,0,0.326,2002
54.58333333,23,14,2,0,0.325,2002
54.625,23,15,2,0,0.324,2002
54.66666667,23,16,2,0,0.324,2002
54.70833333,23,17,2,0,0.324,2002
54.75,23,18,2,0,0.325,2002
54.79166667,23,19,2,0,0.326,2002
54.83333333,23,20,2,0,0.327,2002
54.875,23,21,2,0,0.328,2002
54.91666667,23,22,2,0,0.329,2002
54.95833333,23,23,2,0,0.33,2002
54.99930556,23,23,2,0,0.331,2002
55.04166667,24,1,2,0,0.332,2002
55.08333333,24,2,2,0,0.333,2002
55.125,24,3,2,0,0.334,2002
55.16666667,24,4,2,0,0.335,2002
55.20833333,24,5,2,0,0.336,2002
55.25,24,6,2,0,0.338,2002
55.29166667,24,7,2,0,0.339,2002
55.33333333,24,8,2,0,0.339,2002
55.375,24,9,2,0,0.338,2002
55.41666667,24,10,2,0,0.336,2002
55.45833333,24,11,2,0,0.332,2002
55.5,24,12,2,0,0.326,2002
55.54166667,24,13,2,0,0.32,2002
55.58333333,24,14,2,0,0.315,2002
55.625,24,15,2,0,0.312,2002
55.66666667,24,16,2,0,0.31,2002
55.70833333,24,17,2,0,0.311,2002
55.75,24,18,2,0,0.313,2002
55.79166667,24,19,2,0,0.317,2002
55.83333333,24,20,2,0,0.32,2002
55.875,24,21,2,0,0.323,2002
55.91666667,24,22,2,0,0.325,2002
55.95833333,24,23,2,0,0.328,2002
55.99930556,24,23,2,0,0.33,2002
56.04166667,25,1,2,0,0.332,2002
56.08333333,25,2,2,0,0.335,2002
56.125,25,3,2,0,0.336,2002
56.16666667,25,4,2,0,0.338,2002
56.20833333,25,5,2,0,0.34,2002
56.25,25,6,2,0,0.341,2002
56.29166667,25,7,2,0,0.343,2002
56.33333333,25,8,2,0,0.343,2002
56.375,25,9,2,0,0.342,2002
56.41666667,25,10,2,0,0.338,2002
56.45833333,25,11,2,0,0.332,2002
56.5,25,12,2,0,0.324,2002
56.54166667,25,13,2,0,0.317,2002
56.58333333,25,14,2,0,0.311,2002
56.625,25,15,2,0,0.308,2002
56.66666667,25,16,2,0,0.306,2002
56.70833333,25,17,2,0,0.306,2002
56.75,25,18,2,0,0.308,2002
56.79166667,25,19,2,0,0.312,2002
56.83333333,25,20,2,0,0.316,2002
56.875,25,21,2,0,0.319,2002
56.91666667,25,22,2,0,0.321,2002
56.95833333,25,23,2,0,0.323,2002
56.99930556,25,23,2,0,0.325,2002
57.04166667,26,1,2,0,0.326,2002
57.08333333,26,2,2,0,0.327,2002
57.125,26,3,2,0,0.329,2002
57.16666667,26,4,2,0,0.33,2002
57.20833333,26,5,2,0,0.331,2002
57.25,26,6,2,0,0.332,2002
57.29166667,26,7,2,0.254,0.333,2002
57.33333333,26,8,2,0,0.333,2002
57.375,26,9,2,0,0.331,2002
57.41666667,26,10,2,0,0.327,2002
57.45833333,26,11,2,0,0.32,2002
57.5,26,12,2,0,0.314,2002
57.54166667,26,13,2,0,0.308,2002
